bin,total,start3=0,start3=1,start3=2,start3=3
0.074000,0.000899,0.000000,0.000450,0.000393,0.000056
0.075000,0.000337,0.000000,0.000112,0.000225,0.000000
0.076000,0.000506,0.000000,0.000169,0.000337,0.000000
0.077000,0.000281,0.000000,0.000225,0.000056,0.000000
0.078000,0.000562,0.000000,0.000225,0.000281,0.000056
0.079000,0.000562,0.000000,0.000393,0.000169,0.000000
0.080000,0.000450,0.000000,0.000225,0.000225,0.000000
0.081000,0.000506,0.000000,0.000337,0.000169,0.000000
0.082000,0.000337,0.000000,0.000225,0.000112,0.000000
0.083000,0.000225,0.000000,0.000112,0.000112,0.000000
0.084000,0.000169,0.000000,0.000056,0.000112,0.000000
0.085000,0.000450,0.000000,0.000225,0.000225,0.000000
0.086000,0.000112,0.000000,0.000000,0.000112,0.000000
0.087000,0.000112,0.000000,0.000000,0.000112,0.000000
0.088000,0.000056,0.000000,0.000000,0.000056,0.000000
0.089000,0.000225,0.000000,0.000169,0.000056,0.000000
0.090000,0.000112,0.000000,0.000000,0.000112,0.000000
0.091000,0.000112,0.000000,0.000112,0.000000,0.000000
0.092000,0.000056,0.000000,0.000000,0.000056,0.000000
0.093000,0.000169,0.000000,0.000169,0.000000,0.000000
0.095000,0.000169,0.000000,0.000112,0.000056,0.000000
0.096000,0.000056,0.000000,0.000056,0.000000,0.000000
0.097000,0.000112,0.000000,0.000000,0.000056,0.000056
0.098000,0.000056,0.000000,0.000000,0.000056,0.000000
0.099000,0.000112,0.000000,0.000056,0.000056,0.000000
0.100000,0.000056,0.000000,0.000056,0.000000,0.000000
0.101000,0.000056,0.000000,0.000056,0.000000,0.000000
0.102000,0.000056,0.000000,0.000056,0.000000,0.000000
0.103000,0.000112,0.000000,0.000112,0.000000,0.000000
